cve_id,cwe_id
CVE-2024-25214,CWE-89
CVE-2024-25212,CWE-89
CVE-2024-25211,CWE-89
CVE-2024-25297,CWE-79
CVE-2024-25225,CWE-79
CVE-2024-25213,CWE-89
CVE-2024-25207,CWE-79
CVE-2024-25298,CWE-94
CVE-2024-25220,CWE-89
CVE-2024-25216,CWE-89
CVE-2024-25222,CWE-89
CVE-2024-25208,CWE-79
CVE-2024-25217,CWE-89
CVE-2024-25215,CWE-89
CVE-2024-25270,CWE-639
CVE-2024-25226,CWE-79
CVE-2024-28456,CWE-79
CVE-2024-48933,CWE-79
CVE-2024-48938,CWE-1333
CVE-2024-48958,CWE-125
CVE-2024-48927,CWE-79
CVE-2024-48911,CWE-863
CVE-2024-48926,CWE-613
CVE-2024-48929,CWE-384
CVE-2024-48921,CWE-863
CVE-2024-48901,CWE-863
CVE-2024-48931,CWE-22
CVE-2024-48962,CWE-94
CVE-2024-48963,CWE-78
CVE-2024-48949,CWE-347
CVE-2024-48932,CWE-862
CVE-2024-48917,CWE-611
CVE-2024-48937,CWE-79
CVE-2024-48925,CWE-863
CVE-2024-48957,CWE-125
CVE-2024-48964,CWE-94
CVE-2024-48902,CWE-862
CVE-2024-48944,CWE-918
CVE-2024-56062,CWE-79
CVE-2024-56063,CWE-79
CVE-2024-9445,CWE-79
CVE-2024-9420,CWE-416
CVE-2024-9428,CWE-79
CVE-2024-9481,CWE-787
CVE-2024-9482,CWE-787
CVE-2024-9435,CWE-79
CVE-2024-9458,CWE-79
CVE-2024-9417,CWE-434
CVE-2024-9463,CWE-78
CVE-2024-9483,CWE-476
CVE-2024-9486,CWE-798
CVE-2024-9410,CWE-918
CVE-2024-9489,CWE-787
CVE-2024-9459,CWE-89
CVE-2024-9467,CWE-79
CVE-2024-9475,CWE-89
CVE-2024-9440,CWE-79
CVE-2024-9421,CWE-79
CVE-2024-9457,CWE-79
CVE-2024-9465,CWE-89
CVE-2024-9466,CWE-312
CVE-2024-9452,CWE-79
CVE-2024-9429,CWE-89
CVE-2024-9464,CWE-78
CVE-2024-9425,CWE-79
CVE-2024-9460,CWE-89
CVE-2024-9462,CWE-79
CVE-2024-9484,CWE-476
CVE-2024-9443,CWE-79
CVE-2024-9487,CWE-347
CVE-2024-9442,CWE-79
CVE-2024-9700,CWE-639
CVE-2024-9728,CWE-416
CVE-2024-9746,CWE-787
CVE-2024-9715,CWE-416
CVE-2024-9738,CWE-787
CVE-2024-9763,CWE-125
CVE-2024-9723,CWE-416
CVE-2024-9710,CWE-918
CVE-2024-9708,CWE-79
CVE-2024-9770,CWE-89
CVE-2024-9778,CWE-352
CVE-2024-9718,CWE-125
CVE-2024-9726,CWE-787
CVE-2024-9799,CWE-79
CVE-2024-9796,CWE-89
CVE-2024-9788,CWE-89
CVE-2024-9766,CWE-59
CVE-2024-9768,CWE-79
CVE-2024-9744,CWE-787
CVE-2024-9729,CWE-416
CVE-2024-9759,CWE-125
CVE-2024-9749,CWE-125
CVE-2024-9777,CWE-79
CVE-2024-9711,CWE-352
CVE-2024-9704,CWE-79
CVE-2024-9755,CWE-125
CVE-2024-9717,CWE-908
CVE-2024-9789,CWE-89
CVE-2024-9756,CWE-862
CVE-2024-9712,CWE-416
CVE-2024-9754,CWE-125
CVE-2024-9757,CWE-125
CVE-2024-9722,CWE-416
CVE-2024-9797,CWE-89
CVE-2024-9742,CWE-787
CVE-2024-9707,CWE-862
CVE-2024-9740,CWE-787
CVE-2024-9747,CWE-787
CVE-2024-9737,CWE-787
CVE-2024-9776,CWE-79
CVE-2024-9725,CWE-416
CVE-2024-9760,CWE-125
CVE-2024-9736,CWE-787
CVE-2024-9716,CWE-416
CVE-2024-9702,CWE-79
CVE-2024-9743,CWE-787
CVE-2024-9758,CWE-125
CVE-2024-9739,CWE-787
CVE-2024-9741,CWE-787
CVE-2024-9780,CWE-909
CVE-2024-9735,CWE-787
CVE-2024-9719,CWE-416
CVE-2024-9733,CWE-787
CVE-2024-9731,CWE-787
CVE-2024-9761,CWE-125
CVE-2024-9775,CWE-79
CVE-2024-9734,CWE-787
CVE-2024-9703,CWE-79
CVE-2024-9752,CWE-125
CVE-2024-9764,CWE-416
CVE-2024-9772,CWE-94
CVE-2024-9714,CWE-416
CVE-2024-9732,CWE-416
CVE-2024-9762,CWE-125
CVE-2024-9721,CWE-416
CVE-2024-9713,CWE-416
CVE-2024-9727,CWE-416
CVE-2024-9767,CWE-125
CVE-2024-9794,CWE-434
CVE-2024-9798,CWE-312
CVE-2024-9730,CWE-787
CVE-2024-9709,CWE-352
CVE-2024-9750,CWE-125
CVE-2024-9748,CWE-416
CVE-2024-9771,CWE-79
CVE-2024-9790,CWE-89
CVE-2024-9745,CWE-787
CVE-2024-9753,CWE-125
CVE-2024-9751,CWE-125
CVE-2024-9720,CWE-125
CVE-2024-9724,CWE-416
CVE-2024-46394,CWE-352
CVE-2024-46300,CWE-79
CVE-2024-46372,CWE-79
CVE-2024-46382,CWE-89
CVE-2024-34558,CWE-79
CVE-2024-34551,CWE-22
CVE-2024-34566,CWE-79
CVE-2024-34575,CWE-79
CVE-2024-34554,CWE-22
CVE-2024-34562,CWE-79
CVE-2024-34570,CWE-79
CVE-2024-34547,CWE-79
CVE-2024-34552,CWE-22
CVE-2024-34553,CWE-79
CVE-2024-55947,CWE-22
CVE-2024-55953,CWE-89
CVE-2024-55956,CWE-77
CVE-2024-56473,CWE-116
CVE-2024-56463,CWE-79
CVE-2024-56410,CWE-79
CVE-2024-56470,CWE-918
CVE-2024-56409,CWE-79
CVE-2024-56411,CWE-79
CVE-2024-56472,CWE-79
CVE-2024-56412,CWE-79
CVE-2024-56471,CWE-918
CVE-2024-56497,CWE-78
CVE-2024-56406,CWE-787
CVE-2024-0204,CWE-425
CVE-2024-0246,CWE-79
CVE-2024-0284,CWE-79
CVE-2024-0239,CWE-79
CVE-2024-0223,CWE-787
CVE-2024-0235,CWE-862
CVE-2024-0255,CWE-79
CVE-2024-0267,CWE-89
CVE-2024-0263,CWE-404
CVE-2024-0213,CWE-120
CVE-2024-0273,CWE-89
CVE-2024-0229,CWE-787
CVE-2024-0287,CWE-89
CVE-2024-0226,CWE-79
CVE-2024-0266,CWE-79
CVE-2024-0210,CWE-674
CVE-2024-0288,CWE-89
CVE-2024-0222,CWE-416
CVE-2024-0236,CWE-862
CVE-2024-0277,CWE-89
CVE-2024-0243,CWE-918
CVE-2024-0264,CWE-639
CVE-2024-0274,CWE-89
CVE-2024-0251,CWE-79
CVE-2024-0221,CWE-22
CVE-2024-0256,CWE-79
CVE-2024-0238,CWE-79
CVE-2024-0233,CWE-79
CVE-2024-0283,CWE-79
CVE-2024-0232,CWE-416
CVE-2024-0254,CWE-79
CVE-2024-0280,CWE-89
CVE-2024-0260,CWE-613
CVE-2024-0247,CWE-89
CVE-2024-0201,CWE-862
CVE-2024-0265,CWE-73
CVE-2024-0225,CWE-416
CVE-2024-0276,CWE-89
CVE-2024-0241,CWE-770
CVE-2024-0279,CWE-89
CVE-2024-0250,CWE-601
CVE-2024-0270,CWE-89
CVE-2024-0211,CWE-835
CVE-2024-0278,CWE-89
CVE-2024-0281,CWE-89
CVE-2024-0261,CWE-404
CVE-2024-0203,CWE-352
CVE-2024-0269,CWE-89
CVE-2024-0237,CWE-862
CVE-2024-0275,CWE-89
CVE-2024-0207,CWE-125
CVE-2024-0217,CWE-416
CVE-2024-0200,CWE-470
CVE-2024-0286,CWE-79
CVE-2024-0224,CWE-416
CVE-2024-0272,CWE-89
CVE-2024-0209,CWE-476
CVE-2024-0290,CWE-89
CVE-2024-0282,CWE-79
CVE-2024-0253,CWE-89
CVE-2024-0289,CWE-89
CVE-2024-0220,CWE-94
CVE-2024-0202,CWE-203
CVE-2024-0262,CWE-79
CVE-2024-0268,CWE-89
CVE-2024-0231,CWE-99
CVE-2024-0240,CWE-401
CVE-2024-0271,CWE-89
CVE-2024-26110,CWE-79
CVE-2024-26143,CWE-79
CVE-2024-26134,CWE-120
CVE-2024-26106,CWE-79
CVE-2024-26140,CWE-79
CVE-2024-26122,CWE-79
CVE-2024-26128,CWE-79
CVE-2024-26150,CWE-22
CVE-2024-26124,CWE-79
CVE-2024-26105,CWE-79
CVE-2024-26147,CWE-908
CVE-2024-26133,CWE-522
CVE-2024-26123,CWE-79
CVE-2024-26101,CWE-79
CVE-2024-26120,CWE-79
CVE-2024-26135,CWE-346
CVE-2024-26152,CWE-79
CVE-2024-26116,CWE-79
CVE-2024-26103,CWE-79
CVE-2024-26102,CWE-79
CVE-2024-26130,CWE-476
CVE-2024-26117,CWE-79
CVE-2024-26114,CWE-79
CVE-2024-26111,CWE-79
CVE-2024-26113,CWE-79
CVE-2024-26107,CWE-79
CVE-2024-26118,CWE-79
CVE-2024-26146,CWE-1333
CVE-2024-26148,CWE-79
CVE-2024-26129,CWE-22
CVE-2024-26104,CWE-79
CVE-2024-26151,CWE-79
CVE-2024-26115,CWE-79
CVE-2024-26121,CWE-79
CVE-2024-26125,CWE-79
CVE-2024-50332,CWE-89
CVE-2024-50339,CWE-79
CVE-2024-50331,CWE-125
CVE-2024-50322,CWE-22
CVE-2024-50355,CWE-79
CVE-2024-50327,CWE-89
CVE-2024-50320,CWE-835
CVE-2024-50348,CWE-79
CVE-2024-50335,CWE-79
CVE-2024-50323,CWE-89
CVE-2024-50318,CWE-476
CVE-2024-50352,CWE-79
CVE-2024-50350,CWE-79
CVE-2024-50321,CWE-835
CVE-2024-50328,CWE-89
CVE-2024-50324,CWE-22
CVE-2024-50329,CWE-22
CVE-2024-50311,CWE-770
CVE-2024-50317,CWE-476
CVE-2024-50351,CWE-79
CVE-2024-50326,CWE-89
CVE-2024-50319,CWE-835
CVE-2024-50313,CWE-362
CVE-2024-50334,CWE-288
CVE-2024-58036,CWE-338
CVE-2024-8622,CWE-79
CVE-2024-8665,CWE-79
CVE-2024-8651,CWE-203
CVE-2024-8625,CWE-89
CVE-2024-8633,CWE-79
CVE-2024-8662,CWE-79
CVE-2024-8635,CWE-918
CVE-2024-8661,CWE-79
CVE-2024-8678,CWE-862
CVE-2024-8642,CWE-303
CVE-2024-8658,CWE-862
CVE-2024-8610,CWE-79
CVE-2024-8668,CWE-79
CVE-2024-8648,CWE-79
CVE-2024-8656,CWE-79
CVE-2024-8615,CWE-434
CVE-2024-8646,CWE-601
CVE-2024-8601,CWE-863
CVE-2024-8657,CWE-79
CVE-2024-8628,CWE-79
CVE-2024-8611,CWE-89
CVE-2024-8608,CWE-79
CVE-2024-8624,CWE-89
CVE-2024-8645,CWE-824
CVE-2024-8618,CWE-79
CVE-2024-8643,CWE-384
CVE-2024-8605,CWE-79
CVE-2024-8644,CWE-312
CVE-2024-8681,CWE-79
CVE-2024-8623,CWE-94
CVE-2024-8621,CWE-89
CVE-2024-8638,CWE-843
CVE-2024-8652,CWE-79
CVE-2024-8636,CWE-787
CVE-2024-8669,CWE-89
CVE-2024-8606,CWE-863
CVE-2024-8607,CWE-89
CVE-2024-8614,CWE-434
CVE-2024-8663,CWE-79
CVE-2024-8664,CWE-79
CVE-2024-8660,CWE-79
CVE-2024-8680,CWE-79
CVE-2024-8671,CWE-22
CVE-2024-8692,CWE-640
CVE-2024-8609,CWE-532
CVE-2024-8640,CWE-77
CVE-2024-8653,CWE-79
CVE-2024-8604,CWE-79
CVE-2024-8632,CWE-862
CVE-2024-8627,CWE-79
CVE-2024-3823,CWE-352
CVE-2024-3887,CWE-79
CVE-2024-3839,CWE-125
CVE-2024-3815,CWE-79
CVE-2024-3861,CWE-416
CVE-2024-3822,CWE-79
CVE-2024-3853,CWE-416
CVE-2024-3818,CWE-79
CVE-2024-3837,CWE-416
CVE-2024-3899,CWE-79
CVE-2024-3869,CWE-862
CVE-2024-3891,CWE-79
CVE-2024-3883,CWE-79
CVE-2024-3801,CWE-79
CVE-2024-3885,CWE-79
CVE-2024-3889,CWE-79
CVE-2024-3827,CWE-79
CVE-2024-3848,CWE-22
CVE-2024-3866,CWE-79
CVE-2024-3824,CWE-352
CVE-2024-3896,CWE-79
CVE-2024-3895,CWE-862
CVE-2024-3814,CWE-79
CVE-2024-3890,CWE-79
CVE-2024-3800,CWE-79
CVE-2024-3847,CWE-79
CVE-2024-3819,CWE-79
CVE-2024-3831,CWE-79
CVE-2024-3834,CWE-416
CVE-2024-3886,CWE-79
CVE-2024-3851,CWE-79
CVE-2024-3816,CWE-89
CVE-2024-31343,CWE-862
CVE-2024-31350,CWE-862
CVE-2024-31349,CWE-79
CVE-2024-31378,CWE-352
CVE-2024-31301,CWE-352
CVE-2024-31353,CWE-532
CVE-2024-31363,CWE-352
CVE-2024-31351,CWE-434
CVE-2024-31304,CWE-862
CVE-2024-31352,CWE-862
CVE-2024-31359,CWE-862
CVE-2024-31306,CWE-79
CVE-2024-31362,CWE-352
CVE-2024-31382,CWE-352
CVE-2024-47847,CWE-79
CVE-2024-47880,CWE-79
CVE-2024-47832,CWE-347
CVE-2024-47808,CWE-732
CVE-2024-47873,CWE-611
CVE-2024-47826,CWE-79
CVE-2024-47823,CWE-434
CVE-2024-47846,CWE-352
CVE-2024-47828,CWE-352
CVE-2024-47854,CWE-79
CVE-2024-47869,CWE-203
CVE-2024-47805,CWE-522
CVE-2024-47831,CWE-674
CVE-2024-47840,CWE-79
CVE-2024-47849,CWE-89
CVE-2024-47881,CWE-89
CVE-2024-47827,CWE-1108
CVE-2024-47834,CWE-416
CVE-2024-47883,CWE-22
CVE-2024-47835,CWE-476
CVE-2024-47836,CWE-502
CVE-2024-47841,CWE-22
CVE-2024-47868,CWE-22
CVE-2024-47821,CWE-78
CVE-2024-47833,CWE-319
CVE-2024-47822,CWE-532
CVE-2024-47872,CWE-79
CVE-2024-47803,CWE-209
CVE-2024-47830,CWE-918
CVE-2024-47870,CWE-362
CVE-2024-47819,CWE-79
CVE-2024-47877,CWE-22
CVE-2024-47845,CWE-116
CVE-2024-47879,CWE-94
CVE-2024-47882,CWE-79
CVE-2024-47878,CWE-79
CVE-2024-30177,CWE-79
CVE-2024-30194,CWE-79
CVE-2024-30182,CWE-79
CVE-2024-30117,CWE-427
CVE-2024-30102,CWE-416
CVE-2024-30163,CWE-89
CVE-2024-30185,CWE-79
CVE-2024-30186,CWE-79
CVE-2024-30101,CWE-416
CVE-2024-30158,CWE-89
CVE-2024-30159,CWE-79
CVE-2024-30160,CWE-79
CVE-2024-30104,CWE-59
CVE-2024-30179,CWE-79
CVE-2024-30157,CWE-89
CVE-2024-38166,CWE-79
CVE-2024-38190,CWE-862
CVE-2024-38109,CWE-918
CVE-2024-38108,CWE-79
CVE-2024-38176,CWE-307
CVE-2024-13900,CWE-94
CVE-2024-13901,CWE-79
CVE-2024-13919,CWE-79
CVE-2024-13923,CWE-918
CVE-2024-13904,CWE-918
CVE-2024-13907,CWE-918
CVE-2024-13939,CWE-203
CVE-2024-13908,CWE-434
CVE-2024-13926,CWE-1333
CVE-2024-13920,CWE-22
CVE-2024-13903,CWE-787
CVE-2024-13921,CWE-502
CVE-2024-13924,CWE-918
CVE-2024-13905,CWE-918
CVE-2024-13918,CWE-79
CVE-2024-28211,CWE-502
CVE-2024-28229,CWE-863
CVE-2024-28212,CWE-502
CVE-2024-28236,CWE-532
CVE-2024-28213,CWE-502
CVE-2024-28230,CWE-862
CVE-2024-28249,CWE-319
CVE-2024-28228,CWE-290
CVE-2024-28200,CWE-288
CVE-2024-28222,CWE-22
CVE-2024-28216,CWE-862
CVE-2024-28237,CWE-79
CVE-2024-28277,CWE-79
CVE-2024-28215,CWE-862
CVE-2024-28298,CWE-89
CVE-2024-28252,CWE-404
CVE-2024-28239,CWE-601
CVE-2024-28250,CWE-319
CVE-2024-29506,CWE-787
CVE-2024-29509,CWE-787
CVE-2024-24417,CWE-125
CVE-2024-24495,CWE-89
CVE-2024-24418,CWE-120
CVE-2024-24428,CWE-617
CVE-2024-24470,CWE-352
CVE-2024-24494,CWE-79
CVE-2024-24468,CWE-352
CVE-2024-24422,CWE-787
CVE-2024-24419,CWE-120
CVE-2024-24427,CWE-617
CVE-2024-24416,CWE-120
CVE-2024-24423,CWE-787
CVE-2024-24469,CWE-94
CVE-2024-12164,CWE-862
CVE-2024-12198,CWE-787
CVE-2024-12177,CWE-79
CVE-2024-12199,CWE-787
CVE-2024-12192,CWE-787
CVE-2024-12191,CWE-787
CVE-2024-12105,CWE-22
CVE-2024-12151,CWE-732
CVE-2024-12185,CWE-787
CVE-2024-12131,CWE-639
CVE-2024-12149,CWE-732
CVE-2024-12183,CWE-79
CVE-2024-12184,CWE-862
CVE-2024-12114,CWE-639
CVE-2024-12109,CWE-89
CVE-2024-12129,CWE-862
CVE-2024-12193,CWE-787
CVE-2024-12175,CWE-416
CVE-2024-12132,CWE-639
CVE-2024-12195,CWE-89
CVE-2024-12148,CWE-863
CVE-2024-12117,CWE-79
CVE-2024-12119,CWE-79
CVE-2024-12188,CWE-89
CVE-2024-12181,CWE-79
CVE-2024-12104,CWE-862
CVE-2024-12197,CWE-787
CVE-2024-12130,CWE-125
CVE-2024-12118,CWE-79
CVE-2024-12187,CWE-89
CVE-2024-12194,CWE-787
CVE-2024-12115,CWE-352
CVE-2024-12171,CWE-862
CVE-2024-12106,CWE-306
CVE-2024-12178,CWE-787
CVE-2024-12173,CWE-79
CVE-2024-12186,CWE-787
CVE-2024-12113,CWE-862
CVE-2024-12179,CWE-787
CVE-2024-12196,CWE-863
CVE-2024-12180,CWE-79
CVE-2024-12182,CWE-79
CVE-2024-27285,CWE-79
CVE-2024-27255,CWE-327
CVE-2024-27297,CWE-367
CVE-2024-27295,CWE-706
CVE-2024-27266,CWE-611
CVE-2024-27284,CWE-416
CVE-2024-27278,CWE-79
CVE-2024-27268,CWE-770
CVE-2024-27294,CWE-732
CVE-2024-27288,CWE-863
CVE-2024-27299,CWE-89
CVE-2024-27270,CWE-79
CVE-2024-33764,CWE-787
CVE-2024-52291,CWE-22
CVE-2024-52295,CWE-798
CVE-2024-52293,CWE-22
CVE-2024-52292,CWE-22
CVE-2024-52268,CWE-79
CVE-2024-24061,CWE-79
CVE-2024-24014,CWE-89
CVE-2024-24004,CWE-89
CVE-2024-24001,CWE-89
CVE-2024-24000,CWE-434
CVE-2024-24098,CWE-89
CVE-2024-24059,CWE-79
CVE-2024-24029,CWE-89
CVE-2024-24060,CWE-79
CVE-2024-24024,CWE-434
CVE-2024-24041,CWE-79
CVE-2024-24023,CWE-89
CVE-2024-24026,CWE-434
CVE-2024-24003,CWE-89
CVE-2024-24062,CWE-79
CVE-2024-24018,CWE-89
CVE-2024-24015,CWE-89
CVE-2024-24025,CWE-434
CVE-2024-24091,CWE-78
CVE-2024-24002,CWE-89
CVE-2024-24013,CWE-89
CVE-2024-24021,CWE-89
CVE-2024-24019,CWE-89
CVE-2024-24017,CWE-89
CVE-2024-24034,CWE-601
CVE-2024-53258,CWE-862
CVE-2024-53255,CWE-79
CVE-2024-53268,CWE-94
CVE-2024-53292,CWE-522
CVE-2024-53246,CWE-319
CVE-2024-53260,CWE-1236
CVE-2024-47949,CWE-22
CVE-2024-47942,CWE-427
CVE-2024-47909,CWE-787
CVE-2024-47948,CWE-22
CVE-2024-47966,CWE-908
CVE-2024-47964,CWE-787
CVE-2024-47950,CWE-79
CVE-2024-47941,CWE-125
CVE-2024-47962,CWE-787
CVE-2024-47965,CWE-125
CVE-2024-47906,CWE-426
CVE-2024-47963,CWE-787
CVE-2024-47908,CWE-78
CVE-2024-47905,CWE-787
CVE-2024-47940,CWE-125
CVE-2024-47907,CWE-787
CVE-2024-47951,CWE-79
CVE-2024-48353,CWE-922
CVE-2024-7546,CWE-787
CVE-2024-7519,CWE-787
CVE-2024-7532,CWE-787
CVE-2024-7530,CWE-416
CVE-2024-7564,CWE-22
CVE-2024-7545,CWE-787
CVE-2024-7552,CWE-917
CVE-2024-7540,CWE-908
CVE-2024-7535,CWE-787
CVE-2024-7520,CWE-843
CVE-2024-7593,CWE-303
CVE-2024-7506,CWE-434
CVE-2024-7526,CWE-908
CVE-2024-7513,CWE-732
CVE-2024-7537,CWE-125
CVE-2024-7500,CWE-434
CVE-2024-7505,CWE-89
CVE-2024-7590,CWE-79
CVE-2024-7502,CWE-787
CVE-2024-7587,CWE-276
CVE-2024-7575,CWE-77
CVE-2024-7538,CWE-787
CVE-2024-7570,CWE-295
CVE-2024-7508,CWE-787
CVE-2024-7522,CWE-125
CVE-2024-7565,CWE-22
CVE-2024-7527,CWE-416
CVE-2024-7548,CWE-89
CVE-2024-7525,CWE-276
CVE-2024-7550,CWE-843
CVE-2024-7591,CWE-78
CVE-2024-7511,CWE-125
CVE-2024-7509,CWE-787
CVE-2024-7536,CWE-416
CVE-2024-7528,CWE-416
CVE-2024-7542,CWE-908
CVE-2024-7512,CWE-79
CVE-2024-7592,CWE-1333
CVE-2024-7547,CWE-787
CVE-2024-7539,CWE-787
CVE-2024-7503,CWE-306
CVE-2024-7543,CWE-787
CVE-2024-7574,CWE-352
CVE-2024-7551,CWE-22
CVE-2024-7544,CWE-787
CVE-2024-7510,CWE-416
CVE-2024-7541,CWE-908
CVE-2024-7534,CWE-787
CVE-2024-7568,CWE-352
CVE-2024-7524,CWE-79
CVE-2024-7599,CWE-79
CVE-2024-7559,CWE-434
CVE-2024-7576,CWE-502
CVE-2024-37273,CWE-434
CVE-2024-37219,CWE-79
CVE-2024-37216,CWE-79
CVE-2024-37267,CWE-79
CVE-2024-37262,CWE-79
CVE-2024-37229,CWE-79
CVE-2024-37277,CWE-639
CVE-2024-37212,CWE-352
CVE-2024-37266,CWE-22
CVE-2024-37263,CWE-79
CVE-2024-37225,CWE-89
CVE-2024-37271,CWE-79
CVE-2024-37244,CWE-79
CVE-2024-37217,CWE-79
CVE-2024-37264,CWE-79
CVE-2024-37255,CWE-862
CVE-2024-37223,CWE-79
CVE-2024-37211,CWE-79
CVE-2024-37246,CWE-79
CVE-2024-37245,CWE-79
CVE-2024-37275,CWE-79
CVE-2024-37261,CWE-79
CVE-2024-37228,CWE-94
CVE-2024-37221,CWE-79
CVE-2024-37280,CWE-787
CVE-2024-37278,CWE-79
CVE-2024-37297,CWE-79
CVE-2024-37253,CWE-79
CVE-2024-37239,CWE-79
CVE-2024-37288,CWE-502
CVE-2024-37230,CWE-352
CVE-2024-37256,CWE-89
CVE-2024-37265,CWE-79
CVE-2024-37260,CWE-918
CVE-2024-37258,CWE-79
CVE-2024-37215,CWE-79
CVE-2024-37206,CWE-79
CVE-2024-37257,CWE-79
CVE-2024-37204,CWE-862
CVE-2024-37227,CWE-352
CVE-2024-37231,CWE-22
CVE-2024-37224,CWE-22
CVE-2024-37268,CWE-22
CVE-2024-37287,CWE-1321
CVE-2024-37286,CWE-532
CVE-2024-37259,CWE-79
CVE-2024-5520,CWE-79
CVE-2024-5573,CWE-79
CVE-2024-5529,CWE-79
CVE-2024-5588,CWE-89
CVE-2024-5519,CWE-89
CVE-2024-5556,CWE-89
CVE-2024-5518,CWE-434
CVE-2024-5553,CWE-79
CVE-2024-5552,CWE-1333
CVE-2024-5555,CWE-79
CVE-2024-5516,CWE-89
CVE-2024-5545,CWE-862
CVE-2024-5507,CWE-787
CVE-2024-5517,CWE-89
CVE-2024-5505,CWE-22
CVE-2024-5567,CWE-79
CVE-2024-5583,CWE-79
CVE-2024-5578,CWE-79
CVE-2024-5586,CWE-89
CVE-2024-5527,CWE-89
CVE-2024-5502,CWE-79
CVE-2024-5508,CWE-787
CVE-2024-5561,CWE-79
CVE-2024-5506,CWE-787
CVE-2024-5542,CWE-79
CVE-2024-5509,CWE-427
CVE-2024-5551,CWE-352
CVE-2024-5576,CWE-79
CVE-2024-5515,CWE-89
CVE-2024-5546,CWE-89
CVE-2024-5571,CWE-79
CVE-2024-5582,CWE-79
CVE-2024-5590,CWE-89
CVE-2024-5597,CWE-843
CVE-2024-5526,CWE-918
CVE-2024-5575,CWE-79
CVE-2024-5570,CWE-862
CVE-2024-5504,CWE-79
CVE-2024-5533,CWE-79
CVE-2024-5521,CWE-79
CVE-2024-5536,CWE-79
CVE-2024-5554,CWE-79
CVE-2024-5544,CWE-79
CVE-2024-5522,CWE-89
CVE-2024-5595,CWE-79
CVE-2024-5585,CWE-116
CVE-2024-5589,CWE-89
CVE-2024-42411,CWE-754
CVE-2024-42408,CWE-22
CVE-2024-42488,CWE-362
CVE-2024-42470,CWE-862
CVE-2024-42471,CWE-22
CVE-2024-42417,CWE-89
CVE-2024-42478,CWE-125
CVE-2024-42463,CWE-639
CVE-2024-42436,CWE-787
CVE-2024-42483,CWE-349
CVE-2024-42415,CWE-190
CVE-2024-42466,CWE-307
CVE-2024-42465,CWE-307
CVE-2024-42477,CWE-401
CVE-2024-42485,CWE-22
CVE-2024-42487,CWE-113
CVE-2024-42469,CWE-22
CVE-2024-42418,CWE-321
CVE-2024-42479,CWE-787
CVE-2024-42464,CWE-639
CVE-2024-42461,CWE-347
CVE-2024-42468,CWE-22
CVE-2024-42437,CWE-787
CVE-2024-42473,CWE-863
CVE-2024-42438,CWE-787
CVE-2024-42422,CWE-639
CVE-2024-42439,CWE-426
CVE-2024-35747,CWE-307
CVE-2024-35744,CWE-22
CVE-2024-35718,CWE-79
CVE-2024-35763,CWE-79
CVE-2024-35774,CWE-79
CVE-2024-35727,CWE-862
CVE-2024-35707,CWE-79
CVE-2024-35770,CWE-352
CVE-2024-35716,CWE-862
CVE-2024-35767,CWE-434
CVE-2024-35724,CWE-862
CVE-2024-35737,CWE-79
CVE-2024-35703,CWE-79
CVE-2024-35756,CWE-79
CVE-2024-35762,CWE-79
CVE-2024-35711,CWE-79
CVE-2024-35730,CWE-79
CVE-2024-35760,CWE-79
CVE-2024-35778,CWE-22
CVE-2024-35749,CWE-290
CVE-2024-35758,CWE-79
CVE-2024-35723,CWE-862
CVE-2024-35739,CWE-79
CVE-2024-35772,CWE-352
CVE-2024-35745,CWE-22
CVE-2024-35743,CWE-22
CVE-2024-35736,CWE-89
CVE-2024-35768,CWE-79
CVE-2024-35735,CWE-862
CVE-2024-35755,CWE-79
CVE-2024-35742,CWE-862
CVE-2024-35709,CWE-79
CVE-2024-35750,CWE-89
CVE-2024-35719,CWE-79
CVE-2024-35721,CWE-862
CVE-2024-35781,CWE-22
CVE-2024-35713,CWE-79
CVE-2024-35729,CWE-862
CVE-2024-35782,CWE-79
CVE-2024-35712,CWE-22
CVE-2024-35761,CWE-79
CVE-2024-35715,CWE-79
CVE-2024-35751,CWE-79
CVE-2024-35754,CWE-22
CVE-2024-35752,CWE-79
CVE-2024-35733,CWE-79
CVE-2024-35731,CWE-79
CVE-2024-35720,CWE-862
CVE-2024-35708,CWE-79
CVE-2024-35757,CWE-79
CVE-2024-35769,CWE-79
CVE-2024-35764,CWE-79
CVE-2024-35722,CWE-862
CVE-2024-35740,CWE-79
CVE-2024-35714,CWE-79
CVE-2024-35725,CWE-862
CVE-2024-35734,CWE-79
CVE-2024-35717,CWE-862
CVE-2024-35702,CWE-79
CVE-2024-35771,CWE-352
CVE-2024-35779,CWE-79
CVE-2024-35704,CWE-79
CVE-2024-35705,CWE-79
CVE-2024-35759,CWE-79
CVE-2024-35738,CWE-79
CVE-2024-35732,CWE-79
CVE-2024-35746,CWE-434
CVE-2024-35726,CWE-862
CVE-2024-35741,CWE-862
CVE-2024-35748,CWE-862
CVE-2024-35706,CWE-79
CVE-2024-35766,CWE-79
CVE-2024-35701,CWE-79
CVE-2024-37460,CWE-79
CVE-2024-37472,CWE-79
CVE-2024-37466,CWE-79
CVE-2024-37433,CWE-79
CVE-2024-37461,CWE-79
CVE-2024-37487,CWE-79
CVE-2024-37471,CWE-79
CVE-2024-37485,CWE-79
CVE-2024-37429,CWE-79
CVE-2024-37446,CWE-79
