,cve_id,cwe_id,vendor,product,package_type,software_type,language
4062,CVE-2024-22515,CWE-434,ispyconnect,agent_dvr,github,server,C#
4063,CVE-2024-22567,CWE-434,mingsoft,mcms,github,web_app,JavaScript
4064,CVE-2024-47064,CWE-81,cvat,computer_vision_annotation_tool,github,utility,Python
4065,CVE-2024-47063,CWE-79,cvat,computer_vision_annotation_tool,github,utility,Python
4066,CVE-2024-47048,CWE-79,rocket.chat,rocket.chat,github,utility,TypeScript
4067,CVE-2024-47047,CWE-639,in2code,powermail,github,extension,PHP
4068,CVE-2024-1161,CWE-79,brizy,brizy,github,extension,JavaScript
4069,CVE-2024-1171,CWE-79,wpdeveloper,essential_addons_for_elementor,github,extension,PHP
4070,CVE-2024-1158,CWE-862,themekraft,buddyforms,github,extension,PHP
4071,CVE-2024-1168,CWE-79,seopress,seopress,github,extension,PHP
4072,CVE-2024-1178,CWE-862,themeboy,sportspress,github,extension,PHP
4073,CVE-2024-1118,CWE-89,podlove,podlove_subscribe_button,github,extension,CoffeeScript
4074,CVE-2024-1128,CWE-79,themeum,tutor_lms,github,extension,PHP
4075,CVE-2024-1134,CWE-79,seopress,seopress,github,extension,PHP
4076,CVE-2024-1133,CWE-862,themeum,tutor_lms,github,extension,PHP
4077,CVE-2024-1177,CWE-862,wpclubmanager,wp_club_manager,github,extension,PHP
4078,CVE-2024-1109,CWE-862,podlove,podlove_podcast_publisher,github,extension,PHP
4079,CVE-2024-1164,CWE-79,brizy,brizy,github,extension,JavaScript
4080,CVE-2024-1172,CWE-79,wpdeveloper,essential_addons_for_elementor,github,extension,PHP
4081,CVE-2024-1110,CWE-862,podlove,podlove_podcast_publisher,github,extension,PHP
4082,CVE-2024-1165,CWE-22,brizy,brizy,github,extension,JavaScript
4083,CVE-2024-13235,CWE-89,pinpoint,pinpoint_booking_system,github,extension,TypeScript
4084,CVE-2024-37843,CWE-89,craftcms,craft_cms,github,web_app,PHP
4085,CVE-2024-37865,CWE-295,s3browser,s3_browser,github,utility,JavaScript
4086,CVE-2024-37882,CWE-281,nextcloud,nextcloud_server,github,server,PHP
4087,CVE-2024-8961,CWE-79,wpdeveloper,essential_addons_for_elementor,github,extension,PHP
4088,CVE-2024-8962,CWE-79,wpbits,wpbits_addons_for_elementor_page_builder,github,extension,PHP
4089,CVE-2024-8945,CWE-89,fairsketch,rise_ultimate_project_manager,github,extension,PHP
4090,CVE-2024-49220,CWE-352,cookie-scanner,cookie_scanner,github,extension,Go
4091,CVE-2024-49274,CWE-352,infomaniak,vod_infomaniak,github,extension,PHP
4092,CVE-2024-49237,CWE-352,ahmetimamoglu,ahmeti_wp_timeline,github,extension,PHP
4093,CVE-2024-49273,CWE-862,metagauss,profilegrid,github,extension,PHP
4094,CVE-2024-49292,CWE-79,exclusiveaddons,exclusive_addons_for_elementor,github,extension,PHP
4095,CVE-2024-49256,CWE-863,wpchill,htaccess_file_editor,github,extension,PHP
4096,CVE-2024-49229,CWE-352,arifnezami,better_author_bio,github,extension,PHP
4097,CVE-2024-49259,CWE-79,nicheaddons,primary_addon_for_elementor,github,extension,PHP
4098,CVE-2024-49240,CWE-79,agustinberasategui,ab_categories_search_widget,github,extension,PHP
4099,CVE-2024-10003,CWE-862,roveridx,rover_idx,github,extension,PHP
4100,CVE-2024-10027,CWE-79,wpbookingcalendar,wp_booking_calendar,github,extension,PHP
4101,CVE-2024-10002,CWE-306,roveridx,rover_idx,github,extension,PHP
4102,CVE-2024-10010,CWE-79,thimpress,learnpress,github,extension,PHP
4103,CVE-2024-10011,CWE-22,buddypress,buddypress,github,extension,PHP
4104,CVE-2024-23182,CWE-22,appleple,a-blog_cms,github,extension,PHP
4105,CVE-2024-23173,CWE-79,mediawiki,mediawiki,github,framework,PHP
4106,CVE-2024-23183,CWE-79,appleple,a-blog_cms,github,extension,PHP
4107,CVE-2024-23177,CWE-79,mediawiki,mediawiki,github,framework,PHP
4108,CVE-2024-23172,CWE-79,mediawiki,mediawiki,github,framework,PHP
4109,CVE-2024-23181,CWE-79,appleple,a-blog_cms,github,extension,PHP
4110,CVE-2024-23174,CWE-79,mediawiki,mediawiki,github,framework,PHP
4111,CVE-2024-23171,CWE-79,mediawiki,mediawiki,github,framework,PHP
4112,CVE-2024-23179,CWE-79,mediawiki,mediawiki,github,framework,PHP
4113,CVE-2024-23178,CWE-79,mediawiki,mediawiki,github,framework,PHP
4114,CVE-2024-29763,CWE-79,pluginus,wordpress_meta_data_and_taxonomies_filter,github,extension,PHP
4115,CVE-2024-29793,CWE-79,mailmunch,mailchimp_forms,github,extension,PHP
4116,CVE-2024-29760,CWE-79,booster,booster_for_woocommerce,github,extension,PHP
4117,CVE-2024-29790,CWE-79,squirrly,seo_plugin_by_squirrly_seo,github,extension,PHP
4118,CVE-2024-29759,CWE-79,codepeople,calculated_fields_form,github,extension,JavaScript
4119,CVE-2024-22302,CWE-79,albo_pretorio_on_line_project,albo_pretorio_on_line,github,extension,PHP
4120,CVE-2024-22307,CWE-79,wplab,wp-lister_lite_for_ebay,github,extension,JavaScript
4121,CVE-2024-22301,CWE-276,eduva,albo_pretorio_online,github,extension,PHP
4122,CVE-2024-22308,CWE-601,simple-membership-plugin,simple_membership,github,extension,PHP
4123,CVE-2024-22310,CWE-79,formzu,formzu_wp,github,extension,PHP
4124,CVE-2024-42906,CWE-79,testlink,testlink,github,framework,PHP
4125,CVE-2024-28053,CWE-770,mattermost,mattermost_server,github,server,TypeScript
4126,CVE-2024-9505,CWE-79,fastlinemedia,beaver_builder,github,extension,PHP
4127,CVE-2024-9573,CWE-89,soplanning,soplanning,github,web_app,PHP
4128,CVE-2024-9581,CWE-94,happyplugins,shortcodes_anywhere,github,extension,PHP
4129,CVE-2024-9572,CWE-79,soplanning,soplanning,github,web_app,PHP
4130,CVE-2024-9571,CWE-79,soplanning,soplanning,github,web_app,PHP
4131,CVE-2024-9548,CWE-79,wp-slimstat,slimstat_analytics,github,extension,PHP
4132,CVE-2024-9545,CWE-79,averta,shortcodes_and_extra_features_for_phlox_theme,github,extension,PHP
4133,CVE-2024-9574,CWE-89,soplanning,soplanning,github,web_app,PHP
4134,CVE-2024-9528,CWE-79,fluentforms,contact_form,github,extension,PHP
4135,CVE-2024-9598,CWE-352,ampforwp,accelerated_mobile_pages,github,extension,PHP
4136,CVE-2024-56358,CWE-79,getgrist,grist-core,github,library,TypeScript
4137,CVE-2024-56359,CWE-79,getgrist,grist-core,github,library,TypeScript
4138,CVE-2024-56357,CWE-79,getgrist,grist-core,github,library,TypeScript
4139,CVE-2024-41709,CWE-79,backdropcms,backdrop,github,web_app,PHP
4140,CVE-2024-41702,CWE-89,siberiancms,siberiancms,github,mobile_app,JavaScript
4141,CVE-2024-6930,CWE-79,wpbookingcalendar,booking_calendar,github,extension,PHP
4142,CVE-2024-6929,CWE-79,ankitpokhrel,dynamic_featured_image,composer,extension,PHP
4143,CVE-2024-6931,CWE-79,stellarwp,the_events_calendar,github,extension,PHP
4144,CVE-2024-6984,CWE-209,canonical,juju,github,server,Go
4145,CVE-2024-6940,CWE-94,dedecms,dedecms,github,web_app,PHP
4146,CVE-2024-6551,CWE-209,givewp,givewp,github,extension,PHP
4147,CVE-2024-6520,CWE-79,fluentforms,contact_form,github,extension,PHP
4148,CVE-2024-6524,CWE-918,shopxo,shopxo,github,web_app,JavaScript
4149,CVE-2024-6521,CWE-79,fluentforms,contact_form,github,extension,PHP
4150,CVE-2024-6531,CWE-79,getbootstrap,bootstrap,github,framework,MDX
4151,CVE-2024-6518,CWE-79,fluentforms,contact_form,github,extension,PHP
4152,CVE-2024-6522,CWE-918,webnus,modern_events_calendar,github,extension,PHP
4153,CVE-2024-6529,CWE-79,webcodingplace,ultimate_classified_listings,github,extension,JavaScript
4154,CVE-2024-7926,CWE-22,zzcms,zzcms,github,web_app,PHP
4155,CVE-2024-7927,CWE-22,zzcms,zzcms,github,web_app,PHP
4156,CVE-2024-7924,CWE-22,zzcms,zzcms,github,web_app,PHP
4157,CVE-2024-7902,CWE-601,public_knowledge_project,open_journal_systems,github,web_app,PHP
4158,CVE-2024-7928,CWE-22,fastadmin,fastadmin,github,utility,JavaScript
4159,CVE-2024-32681,CWE-862,bdthemes,prime_slider,github,extension,PHP
4160,CVE-2024-32680,CWE-22,pluginus,husky_-_products_filter_professional_for_woocommerce,github,extension,HTML
4161,CVE-2024-32682,CWE-862,bdthemes,prime_slider,github,extension,PHP
4162,CVE-2024-50500,CWE-862,averta,shortcodes_and_extra_features_for_phlox_theme,github,extension,PHP
4163,CVE-2024-27115,CWE-434,soplanning,soplanning,github,web_app,PHP
4164,CVE-2024-27114,CWE-367,soplanning,soplanning,github,web_app,PHP
4165,CVE-2024-27112,CWE-89,soplanning,soplanning,github,web_app,PHP
4166,CVE-2024-27193,CWE-79,woocommerce,payu_india_payment_gateway,github,extension,PHP
4167,CVE-2024-27113,CWE-639,soplanning,soplanning,github,web_app,PHP
4168,CVE-2024-21794,CWE-601,rapidscada,rapid_scada,github,server,C#
4169,CVE-2024-21764,CWE-798,rapidscada,rapid_scada,github,server,C#
4170,CVE-2024-26327,CWE-787,qemu,qemu,github,utility,C
4171,CVE-2024-26328,CWE-787,qemu,qemu,github,utility,C
4172,CVE-2024-4743,CWE-89,lifterlms,lifterlms,github,extension,PHP
4173,CVE-2024-4709,CWE-79,fluentforms,contact_form,github,extension,PHP
4174,CVE-2024-4788,CWE-862,woostify,boostify_header_footer_builder_for_elementor,github,extension,PHP
4175,CVE-2024-4711,CWE-79,connekthq,ajax_load_more,github,extension,JavaScript
4176,CVE-2024-4705,CWE-79,axelerant,testimonials_widget,github,extension,PHP
4177,CVE-2024-4790,CWE-22,dedecms,dedecms,github,web_app,PHP
4178,CVE-2024-3923,CWE-79,fastlinemedia,beaver_builder,github,extension,PHP
4179,CVE-2024-3957,CWE-863,booster,booster_for_woocommerce,github,extension,PHP
4180,CVE-2024-3994,CWE-79,themeum,tutor_lms,github,extension,PHP
4181,CVE-2024-3933,CWE-125,eclipse,openj9,github,utility,Java
4182,CVE-2024-3938,CWE-79,dotcms,dotcms,github,web_app,Java
4183,CVE-2024-3988,CWE-79,sinaextra,sina_extension_for_elementor,github,extension,PHP
4184,CVE-2024-3999,CWE-79,spider-themes,eazydocs,github,extension,PHP
4185,CVE-2024-3944,CWE-79,delower,wp_to_do,github,extension,JavaScript
4186,CVE-2024-3945,CWE-352,delower,wp_to_do,github,extension,JavaScript
4187,CVE-2024-3985,CWE-79,exclusiveaddons,exclusive_addons_for_elementor,github,extension,PHP
4188,CVE-2024-3964,CWE-79,wisdmlabs,product_enquiry_for_woocommerce,github,extension,PHP
4189,CVE-2024-3947,CWE-352,delower,wp_to_do,github,extension,JavaScript
4190,CVE-2024-3946,CWE-79,delower,wp_to_do,github,extension,JavaScript
4191,CVE-2024-3997,CWE-79,bdthemes,prime_slider,github,extension,PHP
4192,CVE-2024-3986,CWE-79,themeboy,sportspress,github,extension,PHP
4193,CVE-2024-3939,CWE-79,metaphorcreations,ditty,github,extension,JavaScript
4194,CVE-2024-3943,CWE-352,delower,wp_to_do,github,extension,JavaScript
4195,CVE-2024-12624,CWE-79,sinaextra,sina_extension_for_elementor,github,extension,PHP
4196,CVE-2024-32461,CWE-89,librenms,librenms,github,framework,PHP
4197,CVE-2024-32479,CWE-79,librenms,librenms,github,framework,PHP
4198,CVE-2024-32429,CWE-79,wpchill,remove_footer_credit,github,extension,PHP
4199,CVE-2024-32440,CWE-352,asgaros,asgaros_forum,github,extension,PHP
4200,CVE-2024-32453,CWE-79,poeditor,poeditor,github,extension,PHP
4201,CVE-2024-32439,CWE-352,switchwp,wp_client_reports,github,extension,PHP
4202,CVE-2024-32464,CWE-79,rubyonrails,rails,gem,library,Ruby
4203,CVE-2024-32443,CWE-352,ip2location,country_blocker,github,extension,PHP
4204,CVE-2024-32480,CWE-89,librenms,librenms,github,framework,PHP
4205,CVE-2024-56259,CWE-79,ayecode,geodirectory,github,extension,PHP
4206,CVE-2024-56242,CWE-79,tychesoftwares,arconix_shortcodes,github,extension,PHP
4207,CVE-2024-56222,CWE-352,codebard,codebard_help_desk,github,extension,PHP
4208,CVE-2024-56237,CWE-79,contest-gallery,contest_gallery,github,extension,PHP
4209,CVE-2024-56274,CWE-79,brainstormforce,astra_widgets,github,extension,PHP
4210,CVE-2024-56285,CWE-79,wpbits,wpbits_addons_for_elementor_page_builder,github,extension,PHP
4211,CVE-2024-8500,CWE-79,getshortcodes,shortcodes_ultimate,github,extension,PHP
4212,CVE-2024-8519,CWE-79,ultimatemember,ultimate_member,github,extension,PHP
4213,CVE-2024-8549,CWE-79,xtendify,simple_calendar,github,extension,PHP
4214,CVE-2024-8572,CWE-79,gouniverse,golang_cms,github,web_app,Go
4215,CVE-2024-8538,CWE-22,infiniteuploads,big_file_uploads,github,extension,PHP
4216,CVE-2024-8520,CWE-352,ultimatemember,ultimate_member,github,extension,PHP
4217,CVE-2024-8552,CWE-862,wpchill,download_monitor,github,extension,PHP
4218,CVE-2024-8529,CWE-89,thimpress,learnpress,github,extension,PHP
4219,CVE-2024-8536,CWE-79,dotcamp,ultimate_blocks,github,extension,PHP
4220,CVE-2024-8522,CWE-89,thimpress,learnpress,github,extension,PHP
4221,CVE-2024-8505,CWE-79,connekthq,ajax_load_more,github,extension,JavaScript
4222,CVE-2024-12475,CWE-79,wpexperts,wp_multi_store_locator,github,extension,PHP
4223,CVE-2024-12468,CWE-79,androidbubbles,wp_datepicker,github,extension,JavaScript
4224,CVE-2024-39830,CWE-203,mattermost,mattermost,github,mobile_app,TypeScript
4225,CVE-2024-39832,CWE-754,mattermost,mattermost,github,mobile_app,TypeScript
4226,CVE-2024-39891,CWE-203,twilio,authy,gem,mobile_app,Ruby
4227,CVE-2024-47604,CWE-79,microsoft,nugetgallery,github,framework,C#
4228,CVE-2024-24713,CWE-79,wpautolistings,auto_listings,github,extension,PHP
4229,CVE-2024-24796,CWE-502,mage-people,event_manager_and_tickets_selling_for_woocommerce,github,extension,PHP
4230,CVE-2024-24798,CWE-352,soninow,debug,github,extension,PHP
4231,CVE-2024-24716,CWE-862,getawesomesupport,awesome_support,github,extension,PHP
4232,CVE-2024-24717,CWE-79,beds24,online_booking,github,extension,PHP
4233,CVE-2024-24708,CWE-352,w3speedster,w3speedster,github,extension,PHP
4234,CVE-2024-24751,CWE-863,derhansen,event_management_and_registration,github,extension,PHP
4235,CVE-2024-24774,CWE-863,mattermost,mattermost_server,github,server,TypeScript
4236,CVE-2024-8318,CWE-79,websevendev,attributes_for_blocks,github,extension,JavaScript
4237,CVE-2024-8364,CWE-79,webhammer,wp_custom_fields_search,github,extension,PHP
4238,CVE-2024-8391,CWE-770,eclipse,vert.x,github,framework,Java
4239,CVE-2024-8365,CWE-532,hashicorp,vault,github,server,Go
4240,CVE-2024-8323,CWE-79,fatcatapps,easy_pricing_tables,github,extension,PHP
4241,CVE-2024-8317,CWE-79,wpeka,wp_adcenter,github,extension,JavaScript
4242,CVE-2024-8325,CWE-79,blockspare,blockspare,github,extension,JavaScript
4243,CVE-2024-8353,CWE-502,givewp,givewp,github,extension,PHP
4244,CVE-2024-8021,CWE-601,gradio_project,gradio,github,library,Python
4245,CVE-2024-8005,CWE-798,demozx,gf_cms,github,web_app,Go
4246,CVE-2024-8044,CWE-352,rubayathasan,infolinks_ad_wrap,github,extension,PHP
4247,CVE-2024-8007,CWE-295,redhat,openstack_platform,github,framework,Ruby
4248,CVE-2024-8092,CWE-352,alaingonzalez,accordion_image_menu,github,extension,JavaScript
4249,CVE-2024-38781,CWE-79,artistscope,copysafe_web_protection,github,extension,HTML
4250,CVE-2024-38784,CWE-79,livemesh,beaver_builder_addons,github,extension,PHP
4251,CVE-2024-38769,CWE-862,tychesoftwares,arconix_shortcodes,github,extension,PHP
4252,CVE-2024-38783,CWE-862,tychesoftwares,arconix_faq,github,extension,PHP
4253,CVE-2024-38782,CWE-79,mapsmarker,leaflet_maps_marker,github,extension,PHP
4254,CVE-2024-38707,CWE-862,wpdeveloper,embedpress,github,extension,JavaScript
4255,CVE-2024-38768,CWE-22,webangon,the_pack_elementor_addons,github,extension,PHP
4256,CVE-2024-38788,CWE-89,uipress,uipress_lite,github,extension,Vue
4257,CVE-2024-38730,CWE-918,wpthemespace,magical_addons_for_elementor,github,extension,PHP
4258,CVE-2024-41817,CWE-427,imagemagick,imagemagick,github,utility,C
4259,CVE-2024-41818,CWE-1333,fast-xml-parser_project,fast-xml-parser,github,library,JavaScript
4260,CVE-2024-41801,CWE-601,openproject,openproject,github,utility,Ruby
4261,CVE-2024-51994,CWE-79,combodo,itop,github,web_app,PHP
4262,CVE-2024-51938,CWE-79,nicheaddons,charity_addon_for_elementor,github,extension,PHP
4263,CVE-2024-51993,CWE-312,combodo,itop,github,web_app,PHP
4264,CVE-2024-1449,CWE-79,averta,master_slider,github,extension,PHP
4265,CVE-2024-1487,CWE-79,contest-gallery,contest_gallery,github,extension,PHP
4266,CVE-2024-1446,CWE-352,nextscripts,social_networks_auto_poster,github,extension,PHP
4267,CVE-2024-1447,CWE-79,athemes,sydney_toolbox,github,extension,PHP
4268,CVE-2024-1407,CWE-352,strangerstudios,paid_memberships_pro,github,extension,PHP
4269,CVE-2024-1424,CWE-79,givewp,givewp,github,extension,PHP
4270,CVE-2024-1485,CWE-22,redhat,openshift,github,library,HCL
4271,CVE-2024-1413,CWE-79,exclusiveaddons,exclusive_addons_for_elementor,github,extension,PHP
4272,CVE-2024-1425,CWE-79,wpdeveloper,embedpress,github,extension,JavaScript
4273,CVE-2024-1414,CWE-79,exclusiveaddons,exclusive_addons_for_elementor,github,extension,PHP
4274,CVE-2024-1496,CWE-79,fifu,featured_image_from_url,github,extension,HTML
4275,CVE-2024-1463,CWE-79,thimpress,learnpress,github,extension,PHP
4276,CVE-2024-30512,CWE-862,weformspro,weforms,github,extension,PHP
4277,CVE-2024-30508,CWE-862,thimpress,wp_hotel_booking,github,extension,PHP
4278,CVE-2024-30510,CWE-434,salonbookingsystem,salon_booking_system,github,extension,PHP
4279,CVE-2024-30513,CWE-639,metagauss,profilegrid,github,extension,PHP
4280,CVE-2024-30517,CWE-862,slicedinvoices,sliced_invoices,github,extension,PHP
4281,CVE-2024-30501,CWE-89,wpchill,download_monitor,github,extension,PHP
4282,CVE-2024-30539,CWE-862,getawesomesupport,awesome_support,github,extension,PHP
4283,CVE-2024-30550,CWE-79,wpdevart,gallery,github,extension,JavaScript
4284,CVE-2024-30528,CWE-862,spiffyplugins,spiffy_calendar,github,extension,PHP
4285,CVE-2024-30503,CWE-79,mailster,mailster,github,extension,PHP
4286,CVE-2024-2762,CWE-79,fooplugins,foogallery,github,extension,PHP
4287,CVE-2024-2721,CWE-502,sygnoos,social_media_share_buttons,github,extension,JavaScript
4288,CVE-2024-2782,CWE-862,fluentforms,contact_form,github,extension,PHP
4289,CVE-2024-2771,CWE-862,fluentforms,contact_form,github,extension,PHP
4290,CVE-2024-2781,CWE-79,elementor,elementor_pro,github,extension,PHP
4291,CVE-2024-2750,CWE-79,exclusiveaddons,exclusive_addons_for_elementor,github,extension,PHP
4292,CVE-2024-2751,CWE-79,exclusiveaddons,exclusive_addons_for_elementor,github,extension,PHP
4293,CVE-2024-2765,CWE-79,ultimatemember,ultimate_member,github,extension,PHP
4294,CVE-2024-2753,CWE-79,concretecms,concrete_cms,github,web_app,PHP
4295,CVE-2024-2729,CWE-79,themeisle,otter_blocks,github,extension,PHP
4296,CVE-2024-2772,CWE-79,fluentforms,contact_form,github,extension,PHP
4297,CVE-2024-2732,CWE-79,themify,themify_shortcodes,github,extension,PHP
4298,CVE-2024-33651,CWE-352,mf_gig_calendar_project,mf_gig_calendar,github,extension,PHP
4299,CVE-2024-1861,CWE-862,billminozzi,anti_hacker,github,extension,PHP
4300,CVE-2024-1846,CWE-79,wpdarko,responsive_tabs,github,extension,CSS
4301,CVE-2024-1851,CWE-862,servit,affiliate-toolkit,github,extension,PHP
4302,CVE-2024-1860,CWE-862,billminozzi,anti_hacker,github,extension,PHP
4303,CVE-2024-1803,CWE-863,wpdeveloper,embedpress,github,extension,JavaScript
4304,CVE-2024-1804,CWE-862,themeum,tutor_lms_-_migration_tool,github,extension,PHP
4305,CVE-2024-1894,CWE-79,burst-statistics,burst_statistics,github,extension,JavaScript
4306,CVE-2024-1893,CWE-89,realestateconnected,easy_property_listings,github,extension,PHP
4307,CVE-2024-1813,CWE-502,presstigers,simple_job_board,github,extension,PHP
4308,CVE-2024-1852,CWE-79,butlerblog,wp-members,github,extension,PHP
4309,CVE-2024-1812,CWE-918,wpeverest,everest_forms,github,extension,JavaScript
4310,CVE-2024-1808,CWE-79,getshortcodes,shortcodes_ultimate,github,extension,PHP
4311,CVE-2024-1859,CWE-502,awplife,slider_responsive_slideshow,github,extension,JavaScript
4312,CVE-2024-1802,CWE-79,wpdeveloper,embedpress,github,extension,JavaScript
4313,CVE-2024-23680,CWE-347,amazon,aws_encryption_sdk,github,library,C
4314,CVE-2024-23684,CWE-407,peteroupc,cbor,github,library,C#
4315,CVE-2024-23689,CWE-209,clickhouse,java_libraries,github,library,Java
4316,CVE-2024-23635,CWE-79,antisamy_project,antisamy,github,utility,DIGITAL Command Language
4317,CVE-2024-32557,CWE-79,exclusiveaddons,exclusive_addons_for_elementor,github,extension,PHP
4318,CVE-2024-32593,CWE-79,wpbits,wpbits_addons_for_elementor_page_builder,github,extension,PHP
4319,CVE-2024-41475,CWE-346,sir,gnuboard,github,web_app,PHP
4320,CVE-2024-7895,CWE-79,fastlinemedia,beaver_builder,github,extension,PHP
4321,CVE-2024-7855,CWE-434,thimpress,wp_hotel_booking,github,extension,PHP
4322,CVE-2024-7884,CWE-401,dfinity,canister_developer_kit_for_the_internet_computer,github,library,Rust
4323,CVE-2024-7846,CWE-79,yithemes,yith_woocommerce_ajax_search,github,extension,PHP
